"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"844",1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"845",0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
"846",1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
"847",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
"848",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"849",0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
"850",0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"851",1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
"852",1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
"853",0,1,1,0,0,0,1,1,0,0,0,0,1,0,1
"854",1,0,1,0,1,0,1,1,0,1,0,0,1,1,1
"855",1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"856",1,1,0,1,0,0,1,1,0,1,0,0,0,1,1
"857",0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
"858",1,1,1,0,0,1,1,1,0,1,0,1,1,0,0
"859",0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"860",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"861",1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
"862",0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
"863",1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
"864",1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
"865",1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
"866",0,1,1,1,0,0,1,1,0,1,0,0,1,0,0
"867",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"868",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"869",1,1,1,1,0,0,1,1,0,1,0,0,1,1,1
"870",1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
"871",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"872",1,1,1,1,0,0,1,1,0,1,0,0,1,1,0
"873",1,1,1,0,1,0,1,1,0,1,0,0,1,1,1
"874",0,1,1,1,0,0,1,1,0,1,0,0,1,0,1
"875",1,1,1,0,1,0,1,1,0,1,0,0,1,0,1
"876",1,1,1,1,0,0,1,1,0,0,0,0,1,0,1
"877",1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"878",1,1,0,1,0,0,1,1,0,1,1,0,1,0,0
"879",1,1,1,1,0,0,1,1,1,1,0,0,1,0,1
"880",1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
"881",1,0,1,0,0,0,1,1,1,1,0,0,1,1,1
"882",1,1,1,1,0,0,1,1,0,1,0,0,1,1,1
"883",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"884",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
"885",1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
"886",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"887",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
"888",1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
"889",0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
"890",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
"891",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"892",0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"893",0,1,1,0,0,0,1,1,0,1,0,0,1,0,0
"894",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"895",1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"896",1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
"897",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"898",1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
"899",1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
"900",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"901",1,1,1,0,0,0,1,1,0,1,0,0,0,1,1
"902",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
"903",1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
"904",1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
"905",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"906",0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"907",0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"908",1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
"909",0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
"910",1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
"911",1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
"912",1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
"913",1,0,1,1,0,0,1,1,0,1,0,0,0,1,1
"914",1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"915",1,0,1,1,0,0,1,1,0,1,0,1,1,1,1
"916",0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"917",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"918",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"919",0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"920",0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"921",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"922",0,1,1,1,0,0,1,1,0,1,0,0,1,0,1
"923",1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"924",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"925",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"926",1,1,1,1,0,0,1,1,0,1,1,0,1,0,1
"927",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"928",1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"930",1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
"931",1,0,1,0,0,1,1,1,0,1,0,0,1,1,1
"932",0,1,1,1,0,0,1,1,0,0,0,0,1,0,1
"933",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"934",1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"935",0,1,1,1,1,0,0,0,0,1,0,1,1,0,0
"936",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"937",1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
"938",1,0,1,1,1,0,1,1,1,1,0,0,1,0,1
"939",1,1,1,0,0,1,1,0,0,1,1,0,0,1,0
"940",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"941",1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
"942",1,1,1,1,0,0,1,1,0,1,0,0,1,1,1
"943",1,1,1,0,0,0,1,1,0,1,0,0,1,0,0
"944",1,1,1,0,0,0,1,1,1,1,1,0,1,0,0
"945",1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
"946",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"947",0,1,1,1,0,0,1,1,0,1,0,0,1,0,1
"948",0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"949",1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
"950",0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"951",0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
"952",1,1,0,0,0,0,1,1,0,1,1,0,1,0,0
"953",1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
"954",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"955",1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
"956",1,1,1,1,0,0,1,1,0,1,0,0,1,1,1
"957",0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
"958",1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
"959",1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"960",1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
"961",1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"962",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"963",0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
"964",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"965",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
"966",1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
"967",1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
"968",0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
"969",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"970",1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
"971",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"972",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"973",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"974",1,0,1,1,0,0,1,1,1,1,0,0,1,0,1
"975",1,1,0,1,0,0,1,1,0,1,0,0,1,1,1
"976",1,1,1,1,0,1,0,1,0,1,0,0,1,0,1
"977",1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
"978",0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
"979",0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"980",1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
"981",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"982",0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
"983",1,1,1,0,0,0,1,1,0,1,0,0,1,1,1
"984",1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
"985",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"986",1,1,1,0,1,0,1,0,0,1,0,0,1,0,0
"987",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"988",0,1,1,1,0,0,1,1,0,1,0,0,1,1,1
"989",0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
"990",1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"991",1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
"992",1,0,1,1,1,0,1,1,0,1,0,0,1,0,1
"993",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
"994",1,1,1,0,0,0,1,1,0,1,0,1,1,0,1
"995",1,0,1,1,1,0,1,1,0,1,0,0,1,0,1
"996",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
"997",1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
"998",1,0,1,0,0,0,1,1,0,1,0,1,1,1,1
"999",1,1,0,0,1,0,1,0,0,1,1,0,1,0,1
"1000",0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
